Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Organism (FDD)	PHVS_Organism_FDD	2.16.840.1.114222.4.11.7617	6	Organism answer list for FDD	Published	03/12/2020	Added, deleted and updated new codes in value set.  

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
448130009	Campylobacter avium (organism)	Campylobacter avium		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
447727006	Campylobacter canadensis (organism)	Campylobacter canadensis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
40614002	Campylobacter coli (organism)	Campylobacter COLI		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
9892000	Campylobacter concisus (organism)	Campylobacter concisus		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
447728001	Campylobacter cuniculorum (organism)	Campylobacter cuniculorum		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
116037008	Campylobacter curvus (organism)	Campylobacter CURVUS		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
84210007	Campylobacter fetus (organism)	Campylobacter FETUS		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
64589009	Campylobacter fetus ss. fetus (organism)	Campylobacter fetus ss. fetus		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
60817000	Campylobacter fetus ss. venerealis (organism)	Campylobacter fetus ss. venerealis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
PHC2256	Campylobacter fetus, ss testudinum (organism)	Campylobacter fetus, ss testudinum		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
113528007	Campylobacter gracilis (organism)	Campylobacter gracilis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
113522008	Campylobacter helveticus (organism)	Campylobacter HELVETICUS		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
416679003	Campylobacter hominis (organism)	Campylobacter hominis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
9041007	Campylobacter hyointestinalis (organism)	Campylobacter HYOINTESTINALIS		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
113527002	Campylobacter hyointestinalis ss hyointestinalis (organism)	Campylobacter hyointestinalis ss hyointestinalis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
432459009	Campylobacter hyointestinalis subspecies lawsonii (organism)	Campylobacter hyointestinalis subspecies lawsonii		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
432460004	Campylobacter insulaenigrae (organism)	Campylobacter insulaenigrae		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
66543000	Campylobacter jejuni (organism)	Campylobacter JEJUNI		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
113523003	Campylobacter jejuni ss doylei (organism)	Campylobacter jejuni ss doylei		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
113524009	Campylobacter jejuni ss jejuni (organism)	Campylobacter jejuni ss jejuni		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
432537009	Campylobacter lanienae (organism)	Campylobacter lanienae		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
116386003	Campylobacter lari (organism)	Campylobacter LARI		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
446191000	Campylobacter lari subspecies concheus (organism)	Campylobacter lari subspecies concheus		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
448945001	Campylobacter lari subspecies lari (organism)	Campylobacter lari subspecies lari		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
87402003	Campylobacter mucosalis (organism)	Campylobacter mucosalis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
FDD_A_122	Campylobacter OTHER	Campylobacter OTHER		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
447797004	Campylobacter peloridis (organism)	Campylobacter peloridis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
113525005	Campylobacter rectus (organism)	Campylobacter rectus		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
113526006	Campylobacter showae (organism)	Campylobacter showae		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
91524009	Campylobacter sputorum (organism)	Campylobacter sputorum		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
243357001	Campylobacter sputorum biovar fecalis (organism)	Campylobacter sputorum biovar fecalis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
448403005	Campylobacter sputorum biovar paraureolyticus (organism)	Campylobacter sputorum biovar paraureolyticus		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
58928003	Campylobacter sputorum ss. sputorum (organism)	Campylobacter sputorum, biovar sputorum		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
103427005	Campylobacter upsaliensis (organism)	Campylobacter UPSALIENSIS		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
450602004	Campylobacter ureolyticus (organism)	Campylobacter ureolyticus		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
450609008	Campylobacter volucris (organism) 	Campylobacter volucris		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
83821001	Cryptosporidium (organism)	Cryptosporidium		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
PHC2225	Cryptosporidium andersoni (organism)	Cryptosporidium andersoni		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
14974007	Cryptosporidium bovis (organism)	Cryptosporidium bovis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
416762004	Cryptosporidium canis (organism)	Cryptosporidium canis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
PHC2224	Cryptosporidium Chipmunk genotype I (organism)	Cryptosporidium Chipmunk genotype I		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2222	Cryptosporidium cuniculus (organism)	Cryptosporidium cuniculus		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2231	Cryptosporidium erinacei (organism)	Cryptosporidium erinacei		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2232	Cryptosporidium fayeri (organism)	Cryptosporidium fayeri		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
416961000	Cryptosporidium felis (organism)	Cryptosporidium felis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
PHC2190	Cryptosporidium hominis Ia (organism)	Cryptosporidium hominis Ia		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2191	Cryptosporidium hominis Ib (organism)	Cryptosporidium hominis Ib		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2192	Cryptosporidium hominis Ic (organism)	Cryptosporidium hominis Ic		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2193	Cryptosporidium hominis Id (organism)	Cryptosporidium hominis Id		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2194	Cryptosporidium hominis Ie (organism)	Cryptosporidium hominis Ie		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2195	Cryptosporidium hominis If (organism)	Cryptosporidium hominis If		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2196	Cryptosporidium hominis Ig (organism)	Cryptosporidium hominis Ig		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2197	Cryptosporidium hominis Ih (organism)	Cryptosporidium hominis Ih		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2198	Cryptosporidium hominis Ii (organism)	Cryptosporidium hominis Ii		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2199	Cryptosporidium hominis Ij (organism)	Cryptosporidium hominis Ij		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2200	Cryptosporidium hominis Ik (organism)	Cryptosporidium hominis Ik		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2227	Cryptosporidium Horse genotype (organism)	Cryptosporidium Horse genotype		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
46665004	Cryptosporidium meleagridis (organism)	Cryptosporidium meleagridis		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
PHC2230	Cryptosporidium Mink genotype (organism)	Cryptosporidium Mink genotype		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
4779006	Cryptosporidium muris (organism)	Cryptosporidium muris		2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20200301	SCT
PHC2201	Cryptosporidium parvum IIa (organism)	Cryptosporidium parvum IIa		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2202	Cryptosporidium parvum IIb (organism)	Cryptosporidium parvum IIb		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2203	Cryptosporidium parvum IIc (organism)	Cryptosporidium parvum IIc		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2204	Cryptosporidium parvum IId (organism)	Cryptosporidium parvum IId		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2205	Cryptosporidium parvum IIe (organism)	Cryptosporidium parvum IIe		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2206	Cryptosporidium parvum IIf (organism)	Cryptosporidium parvum IIf		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2207	Cryptosporidium parvum IIg (organism)	Cryptosporidium parvum IIg		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PHC2208	Cryptosporidium parvum IIh (organism)	Cryptosporidium parvum IIh		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
