Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Notification Section Header	PHVS_NotificationSectionHeader_CDC	2.16.840.1.114222.4.11.1107	3	List of Notification Section Headers. Type of notification event (Case, Environmental, Lab Report turn-around to CDC)	Published	05/28/2015	v3 Removed: Associated Laboratory Report (LABRPT) . Associated Vaccine Report (VACRPT)


Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
55752-0	Clinical Information	Clinical Information		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
CMR	Confidential Morbidity Report	Confidential Morbidity Report (CMR)		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
45970-1	Demographic Information	Demographic Information		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
ENVNTF	Environmental Investigation	Environmental Investigation Notification		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
68991-9	Epidemiologic Information	Epidemiologic Information		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
EXG000	Extended Questions	Extended Questions		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
11369-6	Immunization Information	History of Immunization		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
NOTF	Individual Case Notification	Individual Case Notification		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
LABNTF	Lab Report Notification	Lab Report Notification		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
30954-2	Laboratory Information	Relevant diagnostic tests and/or laboratory data		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
LOCSUBJ	Location/Place Subject	Location/Place Subject		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
NPLSSUBJ	Non Person Living Subject	Non Person Living Subject		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
OUTB	Outbreak General Investigation Notification	Outbreak General Investigation Notification		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
PERSUBJ	Person Subject	Person Subject		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
SUMM	Summary Case Notification	Summary Case Notification		2.16.840.1.114222.4.5.274	PHIN VS (CDC Local Coding System)	PH_PHINVS_CDC	20200526	CDCPHINVS
55753-8	Treatment Information	Treatment Information		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
