Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Lab Test Name (St. Louis encephalitis virus)	PHVS_LabTestName_StLouisEncephalitisVirus	2.16.840.1.114222.4.11.4207	3	lab tests associated with St. Louis encephalitis virus
	Published	01/07/2015	v3

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
22508-6	Deprecated SLEV Ab Ser Ql	Deprecated Saint Louis encephalitis virus Ab [Presence] in Serum		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
22507-8	SLEV Ab CSF Ql	Saint Louis encephalitis virus Ab [Presence] in Cerebral spinal fluid		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
8021-8	SLEV Ab CSF Ql EIA	Saint Louis encephalitis virus Ab [Presence] in Cerebral spinal fluid by Immunoassay		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
17558-8	SLEV Ab CSF-aCnc	Saint Louis encephalitis virus Ab [Units/volume] in Cerebral spinal fluid		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
8022-6	SLEV Ab Ser CF-aCnc	Saint Louis encephalitis virus Ab [Units/volume] in Serum by Complement fixation		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
20806-6	SLEV Ab Ser Ql	Saint Louis encephalitis virus Ab [Presence] in Serum		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
8023-4	SLEV Ab Ser Ql EIA	Saint Louis encephalitis virus Ab [Presence] in Serum by Immunoassay		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
74825-1	SLEV Ab Ser Ql HAI	Saint Louis encephalitis virus Ab [Presence] in Serum by Hemagglutination inhibition		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
8024-2	SLEV Ab Ser Ql IF	Saint Louis encephalitis virus Ab [Presence] in Serum by Immunofluorescence		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
5365-2	SLEV Ab Ser-aCnc	Saint Louis encephalitis virus Ab [Units/volume] in Serum		2.16.840.1.113883.6.1	LOINC	PH_LOINC	2.68	LN
